KEGG_ID	Outdegree	Indegree	Betweenness	HBLC	Closeness	OCCI
K03518	3	3	3223.14260415259	537.190434025432	5.85058769153361e-06	0.000121241513094083
K03524	2	2	3031	757.75	5.79229971675654e-06	0.000100321027287319
K03525	3	3	12050.6468758951	2008.44114598252	5.79216551692181e-06	0.000100280786201364
K03526	1	1	10434.9095238095	5217.45476190476	5.56845581151891e-06	5.91436006624083e-05
K03527	2	1	10552.9095238095	3517.63650793651	5.52892456888211e-06	5.49692172383465e-05
K03621	1	2	27.3333333333333	9.11111111111111	5.81054148436093e-06	0.000106089539571398
K03637	1	1	349	174.5	5.82536714376424e-06	0.00011125945705385
K03639	1	1	349	174.5	5.82536714376424e-06	0.00011125945705385
K03688	2	2	4	1	6.91561019194968e-07	0
K03735	1	1	514.379973707117	257.189986853558	5.83515681983953e-06	0.000114942528735632
K03736	1	1	514.379973707117	257.189986853558	5.83515681983953e-06	0.000114942528735632
K03737	2	3	61505.7198303158	12301.1439660632	5.89758258090009e-06	0.000145222189950624
K03763	2	5	600.026291476263	85.7180416394662	5.81797871783385e-06	0.000108624809906583
K03778	1	1	757	378.5	5.87582041142494e-06	0.000133084908171413
K03783	9	12	15482.062280443	737.241060973478	5.80177650396551e-06	0.000103241792277514
K03800	2	2	3	0.75	6.90985677248882e-07	0
K03816	3	3	2606.9544259448	434.492404324134	5.79908490440209e-06	0.000102396067990989
K03856	1	2	2094	698	5.84997162763761e-06	0.000120977498185338
K04019	1	1	514.379973707117	257.189986853558	5.83515681983953e-06	0.000114942528735632
K04032	1	1	1	0.5	5.49151834990857e-06	5.14827018121911e-05
K04041	4	4	5422.21118213591	677.776397766989	5.82495995340032e-06	0.000111111111111111
K04042	3	3	1546	257.666666666667	5.62711368457777e-06	6.65070497472732e-05
K04072	12	12	21450.2058707297	893.75857794707	5.8729217198264e-06	0.000131613582521716
K04486	1	1	4188	2094	5.76491816698662e-06	9.26955876900259e-05
K04487	1	2	4897	1632.33333333333	5.85161475309111e-06	0.000121684108055488
K04517	2	2	593.554761904762	148.38869047619	5.83277435912392e-06	0.000114025085518814
K04567	1	1	7	3.5	5.61832472793263e-06	6.52997257411519e-05
K04720	1	1	5600	2800	5.75675411176162e-06	9.06289650172195e-05
K05601	1	1	757	378.5	5.84525277795638e-06	0.000118990956687292
K05780	1	1	1.75	0.875	6.95603784084585e-07	0
K05823	1	1	766	383	5.61807221470025e-06	6.52656311186529e-05
K05895	3	3	128	21.3333333333333	7.02633540774176e-07	0
K05934	2	2	40	10	7.02602933086204e-07	0
K05936	2	2	85	21.25	7.02618730269588e-07	0
K06042	2	2	40	10	7.02600958488228e-07	0
K06131	1	2	19	6.33333333333333	5.66043075878074e-06	7.14796283059328e-05
K06153	2	1	8930.90952380952	2976.96984126984	5.68663243313942e-06	7.58955676988464e-05
K06162	1	1	30	15	6.95607655023122e-07	0
K06163	1	1	24	12	6.95604751815181e-07	0
K06164	1	1	1.75	0.875	6.95603784084585e-07	0
K06165	1	1	1.75	0.875	6.95603784084585e-07	0
K06166	1	1	1.75	0.875	6.95603784084585e-07	0
K06167	1	1	10	5	6.95597977757559e-07	0
K06193	1	1	757	378.5	5.82211121396841e-06	0.000110083663584324
K07106	1	1	690	345	5.73226865996756e-06	8.49184782608696e-05
K07173	1	1	12271.9	6135.95	5.83570165558856e-06	0.000115154306771073
K08302	2	1	2207.01664217284	735.672214057614	5.85716712254951e-06	0.000124131082423039
K08591	1	2	27.3333333333333	9.11111111111111	5.81054148436093e-06	0.000106089539571398
K09458	10	11	6630.45454545454	315.735930735931	5.79955575402924e-06	0.000102543068088597
K09698	3	2	2147	429.4	5.84477447937671e-06	0.000118793062485151
K09758	3	3	9336.94196156232	1556.15699359372	5.84675651182507e-06	0.000119617224880383
K09903	2	2	8894.46539876332	2223.61634969083	5.78887956236071e-06	9.9304865938431e-05
K10793	1	1	367	183.5	5.63987163652155e-06	6.83340166735001e-05
K10796	1	1	367	183.5	5.63987163652155e-06	6.83340166735001e-05
K11175	4	4	13862.8957219665	1732.86196524581	5.84217936659091e-06	0.000117730162467624
K11261	4	3	3002.74919300989	428.964170429984	5.85079307500132e-06	0.00012132977432662
K11358	14	15	65006.6469047764	2241.60851395781	5.9032922660968e-06	0.000148765248437965
K11752	2	2	1401	350.25	5.76498463631594e-06	9.27127758205081e-05
K11753	2	3	1412	282.4	5.62800042772803e-06	6.66311300639659e-05
K11754	2	2	1420	355	5.83645097089362e-06	0.000115446779034865
K11755	2	2	5175.18383557619	1293.79595889405	5.74649894551744e-06	8.81523272214387e-05
K13038	2	3	4824.15944667117	964.831889334234	5.85236816077626e-06	0.000122010736944851
K13789	5	4	11498.9095238095	1277.65661375661	5.55608029647245e-06	5.77767506355443e-05
K14138	4	4	14495.4033669913	1811.92542087391	5.87899845382341e-06	0.000134734572891404
K14155	5	5	40924.1354699286	4092.41354699286	5.89758258090009e-06	0.000145222189950624
K14170	4	4	19218.2666666667	2402.28333333333	5.83454400121358e-06	0.000114705207616426
K14188	1	1	349	174.5	5.7200711576852e-06	8.23180770497201e-05
K14534	2	3	2206	441.2	5.73700425112015e-06	8.59697386519945e-05
K14652	2	2	9074	2268.5	5.83651910000876e-06	0.000115473441108545
K15023	4	4	14495.4033669913	1811.92542087391	5.87899845382341e-06	0.000134734572891404
K15024	4	4	8165.09286206325	1020.63660775791	5.86410522550417e-06	0.000127323656735421
K15633	2	2	1059.55847986001	264.889619965002	5.80063226891731e-06	0.000102880658436214
K15634	2	2	1059.55847986001	264.889619965002	5.80063226891731e-06	0.000102880658436214
K16651	1	1	6980	3490	5.82577439106093e-06	0.000111408199643494
K16849	2	2	724.5	181.125	5.75947289304083e-06	9.13075237399562e-05
K16850	2	2	724.5	181.125	5.75947289304083e-06	9.13075237399562e-05
K16950	2	2	601.850632573065	150.462658143266	5.82421358556061e-06	0.000110840168477056
K16951	2	2	601.850632573065	150.462658143266	5.82421358556061e-06	0.000110840168477056
K17464	1	1	0.25	0.125	6.92135882885072e-07	0
K17465	1	1	0.25	0.125	6.92135882885072e-07	0
K17466	1	1	0.25	0.125	6.92135882885072e-07	0
K17467	1	1	0.25	0.125	6.92135882885072e-07	0
K17686	1	1	19.711279637675	9.85563981883749	5.8274039498144e-06	0.000112007168458781
